Sequence,ExpectedTotal_ms,Network_ms,JitterSize_pkts,Jitter_ms,Total_ms
2508,13,0.107,0,0,12.107
2509,13,0.125,0,0,12.125
2510,13,0.131,0,0,12.131
2511,13,0.127,0,0,12.127
2512,13,0.436,0,0,12.436
2513,13,0.117,0,0,12.117
2514,13,5.51,0,0,17.51
2515,13,1.826,1,4,17.826
2516,13,0.146,0,0,12.146
2517,13,0.216,0,0,12.216
2518,13,1.207,0,0,13.207
2519,13,0.114,0,0,12.114
2520,13,0.121,0,0,12.121
2521,13,0.153,0,0,12.153
2522,13,5.626,0,0,17.626
2523,13,2.065,1,4,18.065
2524,13,0.117,0,0,12.117
2525,13,0.139,0,0,12.139
2526,13,1.33,0,0,13.33
2527,13,0.112,0,0,12.112
2528,13,0.107,0,0,12.107
2529,13,0.12,0,0,12.12
2530,13,8.352,0,0,20.352
2531,13,4.791,1,4,20.791
2532,13,0.921,2,8,20.921
2533,13,0.123,0,0,12.123
2534,13,3.803,0,0,15.803
2535,13,0.242,1,4,16.242
2536,13,0.123,0,0,12.123
2537,13,0.12,0,0,12.12
2538,13,10.847,0,0,22.847
2539,13,7.287,1,4,23.287
2540,13,3.588,2,8,23.588
2541,13,0.107,3,12,24.107
2542,13,7.092,0,0,19.092
2543,13,3.115,1,4,19.115
2544,13,0.105,0,0,12.105
2545,13,0.146,0,0,12.146
2546,13,13.571,0,0,25.571
2547,13,10.003,1,4,26.003
2548,13,6.318,2,8,26.318
2549,13,0.122,0,0,12.122
2550,13,0.059,1,4,16.059
2551,13,3.239,1,4,19.239
2552,13,0.1,0,0,12.1
2553,13,0.134,0,0,12.134
2554,13,13.856,0,0,25.856
2555,13,10.278,1,4,26.278
2556,13,4.289,2,8,24.289
2557,13,0.124,0,0,12.124
2558,13,8.357,0,0,20.357
2559,13,4.798,1,4,20.798
2560,13,0.145,0,0,12.145
2561,13,0.136,0,0,12.136
2562,13,2.664,0,0,14.664
2563,13,0.142,0,0,12.142
2564,13,0.367,0,0,12.367
2565,13,0.121,0,0,12.121
2566,13,4.345,0,0,16.345
2567,13,0.779,1,4,16.779
2568,13,0.116,0,0,12.116
2569,13,0.131,0,0,12.131
2570,13,0.113,0,0,12.113
2571,13,0.138,0,0,12.138
2572,13,0.142,0,0,12.142
2573,13,0.114,0,0,12.114
2574,13,6.107,0,0,18.107
2575,13,2.541,1,4,18.541
2576,13,0.106,0,0,12.106
2577,13,0.133,0,0,12.133
2578,13,2.401,0,0,14.401
2579,13,0.122,0,0,12.122
2580,13,0.114,0,0,12.114
2581,13,0.149,0,0,12.149
2582,13,9.174,0,0,21.174
2583,13,5.61,1,4,21.61
2584,13,1.882,2,8,21.882
2585,13,0.249,0,0,12.249
2586,13,0.154,1,4,16.154
2587,13,1.332,1,4,17.332
2588,13,0.128,0,0,12.128
2589,13,0.411,0,0,12.411
2590,13,5.829,0,0,17.829
2591,13,2.263,1,4,18.263
2592,13,0.135,0,0,12.135
2593,13,0.181,0,0,12.181
2594,13,12.545,0,0,24.545
2595,13,8.984,1,4,24.984
2596,13,5.251,2,8,25.251
2597,13,0.139,0,0,12.139
2598,13,0.048,1,4,16.048
2599,13,4.895,1,4,20.895
2600,13,1.204,2,8,21.204
2601,13,0.125,0,0,12.125
2602,13,15.306,0,0,27.306
2603,13,11.297,1,4,27.297
2604,13,7.421,2,8,27.421
2605,13,0.112,2,8,20.112
2606,13,0.065,2,8,20.065
2607,13,6.817,1,4,22.817
2608,13,3.11,2,8,23.11
2609,13,0.145,0,0,12.145
2610,13,11.237,0,0,23.237
2611,13,7.668,1,4,23.668
2612,13,3.846,2,8,23.846
2613,13,0.272,3,12,24.272
2614,13,7.571,0,0,19.571
2615,13,4.004,1,4,20.004
2616,13,0.104,0,0,12.104
2617,13,0.165,0,0,12.165
2618,13,13.511,0,0,25.511
2619,13,9.906,1,4,25.906
2620,13,6.16,2,8,26.16
2621,13,2.722,3,12,26.722
2622,13,9.653,0,0,21.653
2623,13,5.479,1,4,21.479
2624,13,1.722,2,8,21.722
2625,13,0.12,0,0,12.12
2626,13,16.077,0,0,28.077
2627,13,12.499,1,4,28.499
2628,13,8.768,2,8,28.768
2629,13,0.147,0,0,12.147
2630,13,0.075,1,4,16.075
2631,13,3.112,1,4,19.112
2632,13,0.1,0,0,12.1
2633,13,0.11,0,0,12.11
2634,13,13.793,0,0,25.793
2635,13,9.155,1,4,25.155
2636,13,5.436,2,8,25.436
2637,13,0.127,0,0,12.127
2638,13,0.059,1,4,16.059
2639,13,4.944,1,4,20.944
2640,13,1.282,2,8,21.282
2641,13,0.128,0,0,12.128
2642,13,11.854,0,0,23.854
2643,13,7.419,1,4,23.419
2644,13,3.711,2,8,23.711
2645,13,0.177,0,0,12.177
2646,13,7.258,0,0,19.258
2647,13,3.691,1,4,19.691
2648,13,0.108,0,0,12.108
2649,13,0.136,0,0,12.136
2650,13,11.04,0,0,23.04
2651,13,8.694,1,4,24.694
2652,13,4.851,2,8,24.851
2653,13,1.398,3,12,25.398
2654,13,7.085,0,0,19.085
2655,13,3.528,1,4,19.528
2656,13,0.235,0,0,12.235
2657,13,0.153,0,0,12.153
2658,13,0.086,1,4,16.086
2659,13,9.777,1,4,25.777
2660,13,3.959,2,8,23.959
2661,13,1.405,3,12,25.405
2662,13,10.997,0,0,22.997
2663,13,6.529,1,4,22.529
2664,13,0.136,0,0,12.136
2665,13,0.124,0,0,12.124
2666,13,10.255,0,0,22.255
2667,13,6.31,1,4,22.31
2668,13,2.153,2,8,22.153
2669,13,0.148,0,0,12.148
2670,13,5.302,0,0,17.302
2671,13,1.735,1,4,17.735
2672,13,0.193,0,0,12.193
2673,13,0.145,0,0,12.145
2674,13,11.242,0,0,23.242
2675,13,7.681,1,4,23.681
2676,13,2.08,2,8,22.08
2677,13,0.146,0,0,12.146
2678,13,5.725,0,0,17.725
2679,13,2.166,1,4,18.166
2680,13,1.782,0,0,13.782
2681,13,0.166,0,0,12.166
2682,13,12.633,0,0,24.633
2683,13,9.071,1,4,25.071
2684,13,4.717,2,8,24.717
2685,13,0.094,2,8,20.094
2686,13,7.79,0,0,19.79
2687,13,4.22,1,4,20.22
2688,13,0.471,2,8,20.471
2689,13,0.163,0,0,12.163
2690,13,12.056,0,0,24.056
2691,13,8.486,1,4,24.486
2692,13,4.765,2,8,24.765
2693,13,0.917,3,12,24.917
2694,13,7.902,0,0,19.902
2695,13,4.335,1,4,20.335
2696,13,0.588,2,8,20.588
2697,13,0.119,0,0,12.119
2698,13,0.047,1,4,16.047
2699,13,10.531,1,4,26.531
2700,13,6.871,2,8,26.871
2701,13,5.335,3,12,29.335
2702,13,1.081,4,16,29.081
2703,13,7.116,1,4,23.116
2704,13,3.406,2,8,23.406
2705,13,0.13,0,0,12.13
2706,13,0.159,1,4,16.159
2707,13,12.409,1,4,28.409
2708,13,8.714,2,8,28.714
2709,13,0.136,0,0,12.136
2710,13,0.053,1,4,16.053
2711,13,3.191,1,4,19.191
2712,13,0.139,0,0,12.139
2713,13,0.141,0,0,12.141
2714,13,12.461,0,0,24.461
2715,13,8.9,1,4,24.9
2716,13,5.176,2,8,25.176
2717,13,0.87,0,0,12.87
2718,13,5.19,0,0,17.19
2719,13,1.559,1,4,17.559
2720,13,0.124,0,0,12.124
2721,13,0.152,0,0,12.152
2722,13,10.3,0,0,22.3
2723,13,6.703,1,4,22.703
2724,13,2.941,2,8,22.941
2725,13,0.13,0,0,12.13
2726,13,5.488,0,0,17.488
2727,13,1.826,1,4,17.826
2728,13,0.113,0,0,12.113
2729,13,0.744,0,0,12.744
2730,13,0.711,1,4,16.711
2731,13,4.555,1,4,20.555
2732,13,0.6,2,8,20.6
2733,13,0.14,0,0,12.14
2734,13,3.682,0,0,15.682
2735,13,0.095,1,4,16.095
2736,13,0.135,0,0,12.135
2737,13,0.135,0,0,12.135
2738,13,10.464,0,0,22.464
2739,13,6.652,1,4,22.652
2740,13,2.876,2,8,22.876
2741,13,0.104,0,0,12.104
2742,13,6.391,0,0,18.391
2743,13,2.517,1,4,18.517
2744,13,0.121,0,0,12.121
2745,13,0.125,0,0,12.125
2746,13,12.874,0,0,24.874
2747,13,9.293,1,4,25.293
2748,13,5.573,2,8,25.573
2749,13,0.123,0,0,12.123
2750,13,0.048,1,4,16.048
2751,13,2.089,1,4,18.089
2752,13,0.116,0,0,12.116
2753,13,0.11,0,0,12.11
2754,13,13.131,0,0,25.131
2755,13,8.959,1,4,24.959
2756,13,5.279,2,8,25.279
2757,13,0.133,0,0,12.133
2758,13,0.061,1,4,16.061
2759,13,4.619,1,4,20.619
2760,13,0.138,0,0,12.138
2761,13,0.187,0,0,12.187
2762,13,14.808,0,0,26.808
2763,13,11.21,1,4,27.21
2764,13,7.455,2,8,27.455
2765,13,0.491,3,12,24.491
2766,13,0.261,4,16,28.261
2767,13,7.757,1,4,23.757
2768,13,4.077,2,8,24.077
2769,13,0.141,0,0,12.141
2770,13,0.058,1,4,16.058
2771,13,8.074,1,4,24.074
2772,13,1.78,2,8,21.78
2773,13,0.153,0,0,12.153
2774,13,5.079,0,0,17.079
2775,13,1.519,1,4,17.519
2776,13,0.129,0,0,12.129
2777,13,0.133,0,0,12.133
2778,13,11.636,0,0,23.636
2779,13,8.066,1,4,24.066
2780,13,4.361,2,8,24.361
2781,13,0.883,3,12,24.883
2782,13,7.947,0,0,19.947
2783,13,4.378,1,4,20.378
2784,13,0.665,2,8,20.665
2785,13,0.107,0,0,12.107
2786,13,14.561,0,0,26.561
2787,13,10.579,1,4,26.579
2788,13,6.887,2,8,26.887
2789,13,0.103,0,0,12.103
2790,13,0.046,1,4,16.046
2791,13,2.888,1,4,18.888
2792,13,0.108,0,0,12.108
2793,13,0.16,0,0,12.16
2794,13,13.357,0,0,25.357
2795,13,9.793,1,4,25.793
2796,13,6.134,2,8,26.134
2797,13,0.12,0,0,12.12
2798,13,0.056,1,4,16.056
2799,13,5.295,1,4,21.295
2800,13,1.598,2,8,21.598
2801,13,0.107,0,0,12.107
2802,13,16.63,0,0,28.63
2803,13,13.068,1,4,29.068
2804,13,9.341,2,8,29.341
2805,13,0.146,0,0,12.146
2806,13,8.047,0,0,20.047
2807,13,4.473,1,4,20.473
2808,13,0.803,2,8,20.803
2809,13,0.209,0,0,12.209
2810,13,11.667,0,0,23.667
2811,13,8.099,1,4,24.099
2812,13,4.384,2,8,24.384
2813,13,0.637,3,12,24.637
2814,13,7.203,0,0,19.203
2815,13,3.639,1,4,19.639
2816,13,0.091,0,0,12.091
2817,13,0.37,0,0,12.37
2818,13,12.959,0,0,24.959
2819,13,9.387,1,4,25.387
2820,13,5.651,2,8,25.651
2821,13,2.204,3,12,26.204
2822,13,9.162,0,0,21.162
2823,13,5.546,1,4,21.546
2824,13,1.808,2,8,21.808
2825,13,0.111,0,0,12.111
2826,13,16.143,0,0,28.143
2827,13,11.66,1,4,27.66
2828,13,7.92,2,8,27.92
2829,13,0.149,0,0,12.149
2830,13,0.048,1,4,16.048
2831,13,2.047,1,4,18.047
2832,13,0.121,0,0,12.121
2833,13,0.103,0,0,12.103
2834,13,1.857,0,0,13.857
2835,13,0.127,0,0,12.127
2836,13,0.119,0,0,12.119
2837,13,0.136,0,0,12.136
2838,13,0.028,1,4,16.028
2839,13,4.794,1,4,20.794
2840,13,1.103,2,8,21.103
2841,13,0.124,0,0,12.124
2842,13,4.721,0,0,16.721
2843,13,1.154,1,4,17.154
2844,13,0.134,0,0,12.134
2845,13,0.148,0,0,12.148
2846,13,0.072,1,4,16.072
2847,13,6.794,1,4,22.794
2848,13,2.58,2,8,22.58
2849,13,0.117,0,0,12.117
2850,13,0.121,1,4,16.121
2851,13,0.14,0,0,12.14
2852,13,0.115,0,0,12.115
2853,13,0.104,0,0,12.104
2854,13,7.883,0,0,19.883
2855,13,4.312,1,4,20.312
2856,13,0.132,0,0,12.132
2857,13,0.124,0,0,12.124
2858,13,13.45,0,0,25.45
2859,13,9.883,1,4,25.883
2860,13,4.534,2,8,24.534
2861,13,1.105,3,12,25.105
2862,13,8.1,0,0,20.1
2863,13,3.46,1,4,19.46
2864,13,0.122,0,0,12.122
2865,13,0.118,0,0,12.118
2866,13,13.905,0,0,25.905
2867,13,10.334,1,4,26.334
2868,13,6.635,2,8,26.635
2869,13,0.529,0,0,12.529
2870,13,6.33,0,0,18.33
2871,13,2.786,1,4,18.786
2872,13,0.134,0,0,12.134
2873,13,0.118,0,0,12.118
2874,13,12.674,0,0,24.674
2875,13,9.112,1,4,25.112
2876,13,5.39,2,8,25.39
2877,13,0.129,0,0,12.129
2878,13,0.06,1,4,16.06
2879,13,5.27,1,4,21.27
2880,13,1.569,2,8,21.569
2881,13,0.594,0,0,12.594
2882,13,4.88,0,0,16.88
2883,13,1.315,1,4,17.315
2884,13,0.12,0,0,12.12
2885,13,0.126,0,0,12.126
2886,13,0.049,1,4,16.049
2887,13,7.11,1,4,23.11
2888,13,3.558,2,8,23.558
2889,13,0.148,0,0,12.148
2890,13,0.065,1,4,16.065
2891,13,0.136,0,0,12.136
2892,13,0.124,0,0,12.124
2893,13,0.145,0,0,12.145
2894,13,6.655,0,0,18.655
2895,13,2.943,1,4,18.943
2896,13,0.121,0,0,12.121
2897,13,0.149,0,0,12.149
2898,13,1.811,0,0,13.811
2899,13,0.139,0,0,12.139
2900,13,0.131,0,0,12.131
2901,13,0.126,0,0,12.126
2902,13,8.383,0,0,20.383
2903,13,4.823,1,4,20.823
2904,13,0.744,2,8,20.744
2905,13,0.168,0,0,12.168
2906,13,3.535,0,0,15.535
2907,13,0.1,0,0,12.1
2908,13,0.15,0,0,12.15
2909,13,0.131,0,0,12.131
2910,13,0.054,1,4,16.054
2911,13,2.015,1,4,18.015
2912,13,0.123,0,0,12.123
2913,13,0.124,0,0,12.124
2914,13,1.999,0,0,13.999
2915,13,0.11,0,0,12.11
2916,13,0.101,0,0,12.101
2917,13,0.149,0,0,12.149
2918,13,8.151,0,0,20.151
2919,13,4.59,1,4,20.59
2920,13,0.908,2,8,20.908
2921,13,0.11,0,0,12.11
2922,13,4.497,0,0,16.497
2923,13,0.592,1,4,16.592
2924,13,0.115,0,0,12.115
2925,13,0.146,0,0,12.146
2926,13,10.621,0,0,22.621
2927,13,7.055,1,4,23.055
2928,13,3.331,2,8,23.331
2929,13,0.267,0,0,12.267
2930,13,0.12,1,4,16.12
2931,13,0.125,0,0,12.125
2932,13,0.129,0,0,12.129
2933,13,0.116,0,0,12.116
2934,13,6.843,0,0,18.843
2935,13,3.274,1,4,19.274
2936,13,0.101,0,0,12.101
2937,13,0.122,0,0,12.122
2938,13,13.707,0,0,25.707
2939,13,9.931,1,4,25.931
2940,13,6.205,2,8,26.205
2941,13,2.75,3,12,26.75
2942,13,9.794,0,0,21.794
2943,13,6.229,1,4,22.229
2944,13,2.501,2,8,22.501
2945,13,0.124,0,0,12.124
2946,13,0.059,1,4,16.059
2947,13,12.36,1,4,28.36
2948,13,8.519,2,8,28.519
2949,13,0.126,0,0,12.126
2950,13,0.065,1,4,16.065
2951,13,3.145,1,4,19.145
2952,13,0.117,0,0,12.117
2953,13,0.122,0,0,12.122
2954,13,13.764,0,0,25.764
2955,13,10.208,1,4,26.208
2956,13,5.291,2,8,25.291
2957,13,0.122,0,0,12.122
2958,13,0.057,1,4,16.057
2959,13,4.857,1,4,20.857
2960,13,0.971,2,8,20.971
2961,13,0.147,0,0,12.147
2962,13,15.422,0,0,27.422
2963,13,11.88,1,4,27.88
2964,13,8.168,2,8,28.168
2965,13,0.585,0,0,12.585
2966,13,0.258,1,4,16.258
2967,13,6.109,1,4,22.109
2968,13,2.418,2,8,22.418
2969,13,0.123,0,0,12.123
2970,13,0.063,1,4,16.063
2971,13,8.278,1,4,24.278
2972,13,3.142,2,8,23.142
2973,13,0.455,3,12,24.455
2974,13,8.09,0,0,20.09
2975,13,4.443,1,4,20.443
2976,13,0.144,0,0,12.144
2977,13,0.132,0,0,12.132
2978,13,0.063,1,4,16.063
2979,13,10.373,1,4,26.373
2980,13,6.682,2,8,26.682
2981,13,2.842,3,12,26.842
2982,13,9.95,0,0,21.95
2983,13,6.394,1,4,22.394
2984,13,2.648,2,8,22.648
2985,13,0.14,0,0,12.14
2986,13,0.065,1,4,16.065
2987,13,12.123,1,4,28.123
2988,13,8.418,2,8,28.418
2989,13,0.138,0,0,12.138
2990,13,6.684,0,0,18.684
2991,13,3.114,1,4,19.114
2992,13,0.149,0,0,12.149
2993,13,0.207,0,0,12.207
2994,13,13.512,0,0,25.512
2995,13,9.962,1,4,25.962
2996,13,6.248,2,8,26.248
2997,13,0.152,0,0,12.152
2998,13,0.066,1,4,16.066
2999,13,5.097,1,4,21.097
3000,13,1.43,2,8,21.43
3001,13,0.101,0,0,12.101
3002,13,16.072,0,0,28.072
3003,13,12.516,1,4,28.516
3004,13,8.803,2,8,28.803
3005,13,0.277,0,0,12.277
3006,13,0.187,1,4,16.187
3007,13,5.486,1,4,21.486
3008,13,1.787,2,8,21.787
3009,13,0.158,0,0,12.158
3010,13,0.046,1,4,16.046
3011,13,7.946,1,4,23.946
3012,13,4.227,2,8,24.227
3013,13,0.595,3,12,24.595
3014,13,7.363,0,0,19.363
3015,13,3.869,1,4,19.869
3016,13,0.133,2,8,20.133
3017,13,0.151,0,0,12.151
3018,13,2.165,0,0,14.165
3019,13,0.114,0,0,12.114
3020,13,0.15,0,0,12.15
3021,13,0.129,0,0,12.129
3022,13,9.189,0,0,21.189
3023,13,4.418,1,4,20.418
3024,13,0.683,2,8,20.683
3025,13,0.133,0,0,12.133
3026,13,4.183,0,0,16.183
3027,13,0.621,1,4,16.621
3028,13,0.128,0,0,12.128
3029,13,0.139,0,0,12.139
3030,13,6.308,0,0,18.308
3031,13,2.737,1,4,18.737
3032,13,0.113,0,0,12.113
3033,13,0.121,0,0,12.121
3034,13,2.717,0,0,14.717
3035,13,0.134,0,0,12.134
3036,13,0.121,0,0,12.121
3037,13,0.121,0,0,12.121
3038,13,0.063,1,4,16.063
3039,13,4.367,1,4,20.367
3040,13,0.643,2,8,20.643
3041,13,0.123,0,0,12.123
3042,13,14.895,0,0,26.895
3043,13,11.332,1,4,27.332
3044,13,7.603,2,8,27.603
3045,13,0.23,0,0,12.23
3046,13,0.141,1,4,16.141
3047,13,6.987,1,4,22.987
3048,13,3.182,2,8,23.182
3049,13,0.126,0,0,12.126
3050,13,0.051,1,4,16.051
3051,13,8.282,1,4,24.282
3052,13,4.592,2,8,24.592
3053,13,1.146,3,12,25.146
3054,13,8.404,0,0,20.404
3055,13,4.506,1,4,20.506
3056,13,0.144,0,0,12.144
3057,13,0.118,0,0,12.118
3058,13,0.045,1,4,16.045
3059,13,10.251,1,4,26.251
3060,13,5.815,2,8,25.815
3061,13,2.397,3,12,26.397
3062,13,9.625,0,0,21.625
3063,13,6.065,1,4,22.065
3064,13,0.143,0,0,12.143
3065,13,0.123,0,0,12.123
3066,13,13.866,0,0,25.866
3067,13,10.305,1,4,26.305
3068,13,4.884,2,8,24.884
3069,13,0.123,0,0,12.123
3070,13,0.064,1,4,16.064
3071,13,3.301,1,4,19.301
3072,13,0.152,0,0,12.152
3073,13,0.123,0,0,12.123
3074,13,9.144,0,0,21.144
3075,13,5.54,1,4,21.54
3076,13,1.815,2,8,21.815
3077,13,0.128,0,0,12.128
3078,13,5.405,0,0,17.405
3079,13,1.847,1,4,17.847
3080,13,0.194,0,0,12.194
3081,13,0.123,0,0,12.123
3082,13,12.291,0,0,24.291
3083,13,8.731,1,4,24.731
3084,13,5.004,2,8,25.004
3085,13,0.099,2,8,20.099
3086,13,8.588,0,0,20.588
3087,13,5.023,1,4,21.023
3088,13,1.31,2,8,21.31
3089,13,0.137,0,0,12.137
3090,13,0.065,1,4,16.065
3091,13,8.317,1,4,24.317
3092,13,4.616,2,8,24.616
3093,13,1.207,3,12,25.207
3094,13,8.294,0,0,20.294
3095,13,4.724,1,4,20.724
3096,13,0.993,2,8,20.993
3097,13,0.142,0,0,12.142
3098,13,0.064,1,4,16.064
3099,13,0.113,0,0,12.113
3100,13,0.109,0,0,12.109
3101,13,0.117,0,0,12.117
3102,13,9.276,0,0,21.276
3103,13,5.588,1,4,21.588
3104,13,1.856,2,8,21.856
3105,13,0.158,0,0,12.158
3106,13,4.474,0,0,16.474
3107,13,0.189,0,0,12.189
3108,13,0.126,0,0,12.126
3109,13,0.136,0,0,12.136
3110,13,5.613,0,0,17.613
3111,13,1.869,1,4,17.869
3112,13,0.141,0,0,12.141
3113,13,0.127,0,0,12.127
3114,13,9.119,0,0,21.119
3115,13,5.558,1,4,21.558
3116,13,0.117,0,0,12.117
3117,13,0.143,0,0,12.143
3118,13,3.994,0,0,15.994
3119,13,0.594,0,0,12.594
3120,13,0.132,0,0,12.132
3121,13,0.145,0,0,12.145
3122,13,9.939,0,0,21.939
3123,13,6.377,1,4,22.377
3124,13,1.831,2,8,21.831
3125,13,0.161,0,0,12.161
3126,13,0.141,0,0,12.141
3127,13,0.132,0,0,12.132
3128,13,0.144,0,0,12.144
3129,13,0.123,0,0,12.123
3130,13,3.837,0,0,15.837
3131,13,0.159,1,4,16.159
3132,13,0.148,0,0,12.148
3133,13,0.159,0,0,12.159
3134,13,0.129,0,0,12.129
3135,13,0.147,0,0,12.147
3136,13,0.124,0,0,12.124
3137,13,0.149,0,0,12.149
3138,13,5.162,0,0,17.162
3139,13,1.593,1,4,17.593
3140,13,0.13,0,0,12.13
3141,13,0.278,0,0,12.278
3142,13,0.144,0,0,12.144
3143,13,0.145,0,0,12.145
3144,13,0.127,0,0,12.127
3145,13,0.324,0,0,12.324
3146,13,5.793,0,0,17.793
3147,13,2.219,1,4,18.219
3148,13,0.129,0,0,12.129
3149,13,0.13,0,0,12.13
3150,13,1.892,0,0,13.892
3151,13,0.894,1,4,16.894
3152,13,0.115,0,0,12.115
3153,13,0.117,0,0,12.117
3154,13,8.651,0,0,20.651
3155,13,4.759,1,4,20.759
3156,13,1.012,2,8,21.012
3157,13,0.112,0,0,12.112
3158,13,4.76,0,0,16.76
3159,13,0.138,0,0,12.138
3160,13,0.131,0,0,12.131
3161,13,0.135,0,0,12.135
3162,13,8.213,0,0,20.213
3163,13,2.846,1,4,18.846
3164,13,0.123,0,0,12.123
3165,13,0.138,0,0,12.138
3166,13,2.841,0,0,14.841
3167,13,0.212,0,0,12.212
3168,13,0.116,0,0,12.116
3169,13,0.128,0,0,12.128
3170,13,9.202,0,0,21.202
3171,13,5.639,1,4,21.639
3172,13,1.859,2,8,21.859
3173,13,0.374,0,0,12.374
3174,13,5.614,0,0,17.614
3175,13,2.118,1,4,18.118
3176,13,0.156,0,0,12.156
3177,13,0.154,0,0,12.154
3178,13,1.796,0,0,13.796
3179,13,0.129,0,0,12.129
3180,13,0.144,0,0,12.144
3181,13,0.122,0,0,12.122
3182,13,8.176,0,0,20.176
3183,13,4.611,1,4,20.611
3184,13,0.857,2,8,20.857
3185,13,0.125,0,0,12.125
3186,13,4.459,0,0,16.459
3187,13,0.89,1,4,16.89
3188,13,0.152,0,0,12.152
3189,13,0.135,0,0,12.135
3190,13,0.082,1,4,16.082
3191,13,3.121,1,4,19.121
3192,13,0.103,0,0,12.103
3193,13,0.153,0,0,12.153
3194,13,3.053,0,0,15.053
3195,13,0.098,0,0,12.098
3196,13,0.111,0,0,12.111
3197,13,0.129,0,0,12.129
3198,13,0.06,1,4,16.06
3199,13,5.057,1,4,21.057
3200,13,1.358,2,8,21.358
3201,13,0.126,0,0,12.126
3202,13,16.322,0,0,28.322
3203,13,12.778,1,4,28.778
3204,13,9.005,2,8,29.005
3205,13,0.289,0,0,12.289
3206,13,0.141,1,4,16.141
3207,13,6.089,1,4,22.089
3208,13,2.381,2,8,22.381
3209,13,0.144,0,0,12.144
3210,13,0.059,1,4,16.059
3211,13,8.755,1,4,24.755
3212,13,5.055,2,8,25.055
3213,13,1.569,3,12,25.569
3214,13,8.111,0,0,20.111
3215,13,4.547,1,4,20.547
3216,13,0.83,2,8,20.83
3217,13,0.153,0,0,12.153
3218,13,13.468,0,0,25.468
3219,13,9.898,1,4,25.898
3220,13,6.17,2,8,26.17
3221,13,2.72,3,12,26.72
3222,13,9.752,0,0,21.752
3223,13,6.183,1,4,22.183
3224,13,2.467,2,8,22.467
3225,13,0.129,0,0,12.129
3226,13,0.05,1,4,16.05
3227,13,11.88,1,4,27.88
3228,13,8.167,2,8,28.167
3229,13,0.136,0,0,12.136
3230,13,6.179,0,0,18.179
3231,13,2.609,1,4,18.609
3232,13,0.114,0,0,12.114
3233,13,0.124,0,0,12.124
3234,13,2.524,0,0,14.524
3235,13,0.124,0,0,12.124
3236,13,0.125,0,0,12.125
3237,13,0.143,0,0,12.143
3238,13,0.033,1,4,16.033
3239,13,4.951,1,4,20.951
3240,13,1.25,2,8,21.25
3241,13,0.125,0,0,12.125
3242,13,6.035,0,0,18.035
3243,13,2.471,1,4,18.471
3244,13,0.128,0,0,12.128
3245,13,0.217,0,0,12.217
3246,13,9.971,0,0,21.971
3247,13,6.405,1,4,22.405
3248,13,2.668,2,8,22.668
3249,13,0.135,0,0,12.135
3250,13,2.291,0,0,14.291
3251,13,1.213,1,4,17.213
3252,13,0.116,0,0,12.116
3253,13,0.141,0,0,12.141
3254,13,8.197,0,0,20.197
3255,13,4.672,1,4,20.672
3256,13,0.155,0,0,12.155
3257,13,0.144,0,0,12.144
3258,13,12.833,0,0,24.833
3259,13,9.271,1,4,25.271
3260,13,5.537,2,8,25.537
3261,13,2.095,3,12,26.095
3262,13,9.283,0,0,21.283
3263,13,5.608,1,4,21.608
3264,13,0.145,0,0,12.145
3265,13,0.162,0,0,12.162
3266,13,11.826,0,0,23.826
3267,13,8.147,1,4,24.147
3268,13,4.412,2,8,24.412
3269,13,0.139,0,0,12.139
3270,13,0.056,1,4,16.056
3271,13,3.132,1,4,19.132
3272,13,0.163,0,0,12.163
3273,13,0.12,0,0,12.12
3274,13,0.528,0,0,12.528
3275,13,0.133,0,0,12.133
3276,13,0.132,0,0,12.132
3277,13,0.133,0,0,12.133
3278,13,0.174,0,0,12.174
3279,13,0.128,0,0,12.128
3280,13,0.152,0,0,12.152
3281,13,0.121,0,0,12.121
3282,13,3.742,0,0,15.742
3283,13,0.175,1,4,16.175
3284,13,0.116,0,0,12.116
3285,13,0.121,0,0,12.121
3286,13,0.115,0,0,12.115
3287,13,0.143,0,0,12.143
3288,13,0.132,0,0,12.132
3289,13,0.13,0,0,12.13
3290,13,7.037,0,0,19.037
3291,13,2.14,1,4,18.14
3292,13,0.116,0,0,12.116
3293,13,0.12,0,0,12.12
3294,13,1.827,0,0,13.827
3295,13,0.11,0,0,12.11
3296,13,0.126,0,0,12.126
3297,13,0.114,0,0,12.114
3298,13,8.847,0,0,20.847
3299,13,5.283,1,4,21.283
3300,13,1.41,2,8,21.41
3301,13,0.106,0,0,12.106
3302,13,4.876,0,0,16.876
3303,13,1.308,1,4,17.308
3304,13,0.119,0,0,12.119
3305,13,0.152,0,0,12.152
3306,13,11.154,0,0,23.154
3307,13,7.577,1,4,23.577
3308,13,3.816,2,8,23.816
3309,13,0.184,0,0,12.184
3310,13,6.233,0,0,18.233
3311,13,2.662,1,4,18.662
3312,13,0.127,0,0,12.127
3313,13,0.233,0,0,12.233
3314,13,10.7,0,0,22.7
3315,13,7.133,1,4,23.133
3316,13,3.407,2,8,23.407
3317,13,0.148,0,0,12.148
3318,13,4.71,0,0,16.71
3319,13,1.15,1,4,17.15
3320,13,0.116,0,0,12.116
3321,13,0.152,0,0,12.152
3322,13,10.462,0,0,22.462
3323,13,6.908,1,4,22.908
3324,13,3.163,2,8,23.163
3325,13,0.117,0,0,12.117
3326,13,6.738,0,0,18.738
3327,13,3.172,1,4,19.172
